"","code","year","id","econ","social","public","structure","policy","econ.1","social.1","public.1","structure.1","policy.1","ida","ibrd","gdp","class"
"2581","TJK",2006,115,4.2,3.1,2.6,3.5,3.3416667,2.112403102,1.897674419,1.837209302,2.018346253,1.980167961,8690563830,15084194260,"4.78425343395581","L"
"2582","TJK",2007,115,3.6666667,3.2,2.6,3.5,3.2416667,2.036175713,1.858139535,1.771317829,1.954780362,1.912467698,13173388440,11975457320,"5.5304970643155","L"
"2583","TJK",2008,115,3.5,3.4,2.6,3.2,3.2,2.031782946,1.889147287,1.772868217,1.949612403,1.911627907,11810651571,22704755240,"5.59370873351861","L"
"2584","TJK",2009,115,3.5,3.4,2.7,3.1666667,3.1916667,2.06923077,1.928461538,1.817692308,1.992307692,1.951923075,16211210000,43637067000,"1.54777282682457","L"
"2585","TJK",2010,115,3.6666667,3.4,2.8,3.1666667,3.2583333,2.060256411,1.947692308,1.82,1.978205128,1.951538462,14224954970,37396193670,"4.15786124899174","L"
"2586","TJK",2011,115,3.8333333,3.5,2.9,3.1666667,3.35,2.052162851,1.954961832,1.83129771,1.974554708,1.953244273,13739456142,18254825690,"5.01444757332139","L"
"2587","TJK",2012,115,3.8333333,3.5,3,3.1666667,3.375,2.075063613,1.997709924,1.861832061,2.008905852,1.985877865,NA,NA,"5.10079430795687","L"
"2588","TJK",2013,115,3.8333333,3.4,3,3,3.3083333,2.080152671,2.014503817,1.878625954,2.036895675,2.002544532,NA,NA,"5.00405633998693","L"
"2589","TKM",1992,116,NA,NA,NA,NA,NA,0,0,0,0,0,8802746893,21282190900,"-17.3672611255159","LM"
"2590","TKM",1993,116,NA,NA,NA,NA,NA,0,0,0,0,0,7663993370,21830079050,"-1.29547796693321","LM"
"2591","TKM",1994,116,NA,NA,NA,NA,NA,0,0,0,0,0,9950192635,22467895230,"-19.3917405717966","LM"
"2592","TKM",1995,116,NA,NA,NA,NA,NA,0,0,0,0,0,7437802481,19768261930,"-9.2496568999486","LM"
"2593","TKM",1996,116,NA,NA,NA,NA,NA,0,0,0,0,0,8416734241,19622300850,"4.70784807497284","LM"
"2594","TKM",1997,116,NA,NA,NA,NA,NA,0,0,0,0,0,8045435258,24943267610,"-12.7956373588376","L"
"2595","TKM",1998,116,NA,NA,NA,NA,NA,0,0,0,0,0,10303508770,35078850630,"5.65498989482818","L"
"2596","TKM",1999,116,NA,NA,NA,NA,NA,0,0,0,0,0,7950383628,19261064690,"15.0826012872689","L"
"2597","TKM",2000,116,NA,NA,NA,NA,NA,0,0,0,0,0,8509870034,15469753020,"4.25088212373852","LM"
"2598","TKM",2001,116,NA,NA,NA,NA,NA,0,0,0,0,0,10385482238,17716293090,"3.18979085462443","LM"
"2599","TKM",2002,116,NA,NA,NA,NA,NA,0,0,0,0,0,11687274952,14910140020,"-0.797878046663286","LM"
"2600","TKM",2003,116,NA,NA,NA,NA,NA,0,0,0,0,0,9609629096,13454889380,"2.20539893861236","LM"
"2601","TKM",2004,116,NA,NA,NA,NA,NA,0,0,0,0,0,13270522560,14520988510,"3.90857095925381","LM"
"2602","TKM",2005,116,NA,NA,NA,NA,NA,2.089147284,1.889922481,1.827131783,2.002583979,1.965956075,8669074554,16052814950,"11.8269951930365","LM"
"2603","TKM",2006,116,NA,NA,NA,NA,NA,2.144961242,1.921705426,1.857364341,2.045478036,2.006072354,8690563830,15084194260,"9.7247920215087","LM"
"2604","TKM",2007,116,NA,NA,NA,NA,NA,2.064599486,1.882945736,1.791472868,1.981912145,1.937596897,13173388440,11975457320,"9.76448581598224","LM"
"2605","TKM",2008,116,NA,NA,NA,NA,NA,2.058914729,1.915503876,1.793023256,1.974418605,1.936434109,11810651571,22704755240,"13.3126188213015","LM"
"2606","TKM",2009,116,NA,NA,NA,NA,NA,2.096153847,1.954615385,1.838461538,2.016666666,1.976474358,16211210000,43637067000,"4.79459244554954","LM"
"2607","TKM",2010,116,NA,NA,NA,NA,NA,2.088461539,1.973846154,1.841538462,2.002564102,1.976602565,14224954970,37396193670,"7.83261457569222","LM"
"2608","TKM",2011,116,NA,NA,NA,NA,NA,2.081424937,1.981679389,1.853435115,1.998727736,1.978816792,13739456142,18254825690,"13.2466574038834","UM"
"2609","TKM",2012,116,NA,NA,NA,NA,NA,2.104325699,2.024427481,1.884732824,2.03307888,2.011641224,NA,NA,"9.67854645278996","UM"
"2610","TKM",2013,116,NA,NA,NA,NA,NA,2.109414757,2.040458015,1.901526718,2.059796438,2.027798985,NA,NA,"8.78789701749983","UM"
"2611","TMP",1990,117,NA,NA,NA,NA,NA,0,0,0,0,0,9589282490,23114399370,"..",".."
"2612","TMP",1991,117,NA,NA,NA,NA,NA,0,0,0,0,0,10537895850,24971725460,"..",".."
"2613","TMP",1992,117,NA,NA,NA,NA,NA,0,0,0,0,0,8802746893,21282190900,"..",".."
"2614","TMP",1993,117,NA,NA,NA,NA,NA,0,0,0,0,0,7663993370,21830079050,"..",".."
"2615","TMP",1994,117,NA,NA,NA,NA,NA,0,0,0,0,0,9950192635,22467895230,"..",".."
"2616","TMP",1995,117,NA,NA,NA,NA,NA,0,0,0,0,0,7437802481,19768261930,"..",".."
"2617","TMP",1996,117,NA,NA,NA,NA,NA,0,0,0,0,0,8416734241,19622300850,"..",".."
"2618","TMP",1997,117,NA,NA,NA,NA,NA,0,0,0,0,0,8045435258,24943267610,"..",".."
"2619","TMP",1998,117,NA,NA,NA,NA,NA,0,0,0,0,0,10303508770,35078850630,"..",".."
"2620","TMP",1999,117,NA,NA,NA,NA,NA,0,0,0,0,0,7950383628,19261064690,"..",".."
"2621","TMP",2000,117,NA,NA,NA,NA,NA,0,0,0,0,0,8509870034,15469753020,"16.6565051857059",".."
"2622","TMP",2001,117,NA,NA,NA,NA,NA,0,0,0,0,0,10385482238,17716293090,"13.8586653337197","L"
"2623","TMP",2002,117,NA,NA,NA,NA,NA,0,0,0,0,0,11687274952,14910140020,"-9.67033846556936","L"
"2624","TMP",2003,117,NA,NA,NA,NA,NA,0,0,0,0,0,9609629096,13454889380,"-5.95367003757002","L"
"2625","TMP",2004,117,NA,NA,NA,NA,NA,0,0,0,0,0,13270522560,14520988510,"-2.95824577783632","L"
"2626","TMP",2005,117,NA,NA,NA,NA,NA,2.089147284,1.889922481,1.827131783,2.002583979,1.965956075,8669074554,16052814950,"4.44200597708983","L"
"2627","TMP",2006,117,3,2.6,2.6,2.5,2.675,2.121705428,1.901550388,1.837209302,2.026098191,1.98533592,8690563830,15084194260,"-7.30939176440013","L"
"2628","TMP",2007,117,3,2.7,2.6,2.5,2.7,2.041343672,1.862015504,1.771317829,1.9625323,1.916666664,13173388440,11975457320,"9.56225114658741","LM"
"2629","TMP",2008,117,3,2.7,2.7,2.8,2.8,2.035658915,1.894573643,1.772093023,1.952713178,1.914728682,11810651571,22704755240,"12.2673923698974","LM"
"2630","TMP",2009,117,3.3333333,2.8,2.7,2.8333333,2.9166667,2.070512822,1.933076923,1.817692308,1.994871795,1.95403846,16211210000,43637067000,"11.0517772101931","LM"
"2631","TMP",2010,117,3.5,2.9,2.7,2.8333333,2.9833333,2.061538462,1.951538462,1.820769231,1.980769231,1.953653847,14224954970,37396193670,"7.51734855002435","LM"
"2632","TMP",2011,117,3.8333333,2.9,2.5,2.8333333,3.0166667,2.052162851,1.959541985,1.834351145,1.977099237,1.955788802,13739456142,18254825690,"4.2515594266693","LM"
"2633","TMP",2012,117,3.8333333,2.9,2.5,2.8333333,3.0166667,2.075063613,2.002290076,1.865648855,2.011450382,1.988613234,NA,NA,"3.70963538203037","LM"
"2634","TMP",2013,117,3.8333333,2.9,2.5,3,3.0583333,2.080152671,2.018320611,1.882442748,2.036895675,2.004452929,NA,NA,"0.0482876175784952","LM"
"2635","TON",1990,118,NA,NA,NA,NA,NA,0,0,0,0,0,9589282490,23114399370,"-2.25925017936054","LM"
"2636","TON",1991,118,NA,NA,NA,NA,NA,0,0,0,0,0,10537895850,24971725460,"6.24521902488657","LM"
"2637","TON",1992,118,NA,NA,NA,NA,NA,0,0,0,0,0,8802746893,21282190900,"0.129062028033559","LM"
"2638","TON",1993,118,NA,NA,NA,NA,NA,0,0,0,0,0,7663993370,21830079050,"3.61751262572298","LM"
"2639","TON",1994,118,NA,NA,NA,NA,NA,0,0,0,0,0,9950192635,22467895230,"4.79237429885224","LM"
"2640","TON",1995,118,NA,NA,NA,NA,NA,0,0,0,0,0,7437802481,19768261930,"3.48365941112192","LM"
"2641","TON",1996,118,NA,NA,NA,NA,NA,0,0,0,0,0,8416734241,19622300850,"-0.286152266355828","LM"
"2642","TON",1997,118,NA,NA,NA,NA,NA,0,0,0,0,0,8045435258,24943267610,"-0.495772156159006","LM"
"2643","TON",1998,118,NA,NA,NA,NA,NA,0,0,0,0,0,10303508770,35078850630,"2.28329853727978","LM"
"2644","TON",1999,118,NA,NA,NA,NA,NA,0,0,0,0,0,7950383628,19261064690,"3.39001619078925","LM"
"2645","TON",2000,118,NA,NA,NA,NA,NA,0,0,0,0,0,8509870034,15469753020,"2.84189305675619","LM"
"2646","TON",2001,118,NA,NA,NA,NA,NA,0,0,0,0,0,10385482238,17716293090,"3.03764863496048","LM"
"2647","TON",2002,118,NA,NA,NA,NA,NA,0,0,0,0,0,11687274952,14910140020,"2.81966845257466","LM"
"2648","TON",2003,118,NA,NA,NA,NA,NA,0,0,0,0,0,9609629096,13454889380,"1.54014998038319","LM"
"2649","TON",2004,118,NA,NA,NA,NA,NA,0,0,0,0,0,13270522560,14520988510,"0.140860393200114","LM"
"2650","TON",2005,118,2.8333333,3.2,2.7,3,2.9333333,2.06718346,1.865116279,1.80620155,1.979328165,1.943217057,8669074554,16052814950,"0.940700164590893","LM"
"2651","TON",2006,118,2.6666667,3.2,2.7,3,2.8916667,2.124289407,1.896899225,1.836434109,2.022222222,1.983656333,8690563830,15084194260,"-1.70848640480267","LM"
"2652","TON",2007,118,2.8333333,3.2,2.9,3.1666667,3.025,2.042635662,1.858139535,1.768992248,1.957364341,1.914147284,13173388440,11975457320,"-5.18944084220368","LM"
"2653","TON",2008,118,3,3.3,3.3,3.2,3.2,2.035658915,1.889922481,1.76744186,1.949612403,1.911627907,11810651571,22704755240,"1.81151248049518","LM"
"2654","TON",2009,118,3,3.4,3.6,3.8333333,3.4583333,2.073076924,1.928461538,1.810769231,1.987179487,1.949871794,16211210000,43637067000,"0.513013417632436","LM"
"2655","TON",2010,118,2.8333333,3.4,3.8,3.8333333,3.4666667,2.066666668,1.947692308,1.812307692,1.973076923,1.949935898,14224954970,37396193670,"3.63357376156416","LM"
"2656","TON",2011,118,3.1666667,3.2,3.7,3.6666667,3.4333333,2.057251909,1.957251908,1.82519084,1.970737914,1.95260814,13739456142,18254825690,"1.58423982202764","LM"
"2657","TON",2012,118,3.1666667,3.3,3.7,3.6666667,3.4583333,2.080152671,1.999236641,1.85648855,2.005089058,1.985241733,NA,NA,"0.18514981983742","UM"
"2658","TON",2013,118,3.3333333,3.3,3.7,3.5,3.4583333,2.083969465,2.015267176,1.873282443,2.033078881,2.001399494,NA,NA,"-3.01804137138242","UM"
"2659","TUN",1990,119,NA,NA,NA,NA,NA,0,0,0,0,0,9589282490,23114399370,"5.35901854043294","LM"
"2660","TUN",1991,119,NA,NA,NA,NA,NA,0,0,0,0,0,10537895850,24971725460,"1.85848207150873","LM"
"2661","TUN",1992,119,NA,NA,NA,NA,NA,0,0,0,0,0,8802746893,21282190900,"5.62546243291469","LM"
"2662","TUN",1993,119,NA,NA,NA,NA,NA,0,0,0,0,0,7663993370,21830079050,"1.20872446383815","LM"
"2663","TUN",1994,119,NA,NA,NA,NA,NA,0,0,0,0,0,9950192635,22467895230,"0.671088056003626","LM"
"2664","TUN",1995,119,NA,NA,NA,NA,NA,0,0,0,0,0,7437802481,19768261930,"0.388620271424628","LM"
"2665","TUN",1996,119,NA,NA,NA,NA,NA,0,0,0,0,0,8416734241,19622300850,"5.59240176431737","LM"
"2666","TUN",1997,119,NA,NA,NA,NA,NA,0,0,0,0,0,8045435258,24943267610,"4.00377289695216","LM"
"2667","TUN",1998,119,NA,NA,NA,NA,NA,0,0,0,0,0,10303508770,35078850630,"3.45450103785593","LM"
"2668","TUN",1999,119,NA,NA,NA,NA,NA,0,0,0,0,0,7950383628,19261064690,"4.67958842311495","LM"
"2669","TUN",2000,119,NA,NA,NA,NA,NA,0,0,0,0,0,8509870034,15469753020,"3.65097785108316","LM"
"2670","TUN",2001,119,NA,NA,NA,NA,NA,0,0,0,0,0,10385482238,17716293090,"2.74107779272113","LM"
"2671","TUN",2002,119,NA,NA,NA,NA,NA,0,0,0,0,0,11687274952,14910140020,"0.300909130670249","LM"
"2672","TUN",2003,119,NA,NA,NA,NA,NA,0,0,0,0,0,9609629096,13454889380,"3.73517169360036","LM"
"2673","TUN",2004,119,NA,NA,NA,NA,NA,0,0,0,0,0,13270522560,14520988510,"5.24535500802786","LM"
"2674","TUN",2005,119,NA,NA,NA,NA,NA,2.089147284,1.889922481,1.827131783,2.002583979,1.965956075,8669074554,16052814950,"2.48974647199682","LM"
"2675","TUN",2006,119,NA,NA,NA,NA,NA,2.144961242,1.921705426,1.857364341,2.045478036,2.006072354,8690563830,15084194260,"4.21647472851411","LM"
"2676","TUN",2007,119,NA,NA,NA,NA,NA,2.064599486,1.882945736,1.791472868,1.981912145,1.937596897,13173388440,11975457320,"5.69523663292757","LM"
"2677","TUN",2008,119,NA,NA,NA,NA,NA,2.058914729,1.915503876,1.793023256,1.974418605,1.936434109,11810651571,22704755240,"3.19024218139134","LM"
"2678","TUN",2009,119,NA,NA,NA,NA,NA,2.096153847,1.954615385,1.838461538,2.016666666,1.976474358,16211210000,43637067000,"1.950791116082","LM"
"2679","TUN",2010,119,NA,NA,NA,NA,NA,2.088461539,1.973846154,1.841538462,2.002564102,1.976602565,14224954970,37396193670,"2.45605623597554","UM"
"2680","TUN",2011,119,NA,NA,NA,NA,NA,2.081424937,1.981679389,1.853435115,1.998727736,1.978816792,13739456142,18254825690,"-3.08188042498674","UM"
"2681","TUN",2012,119,NA,NA,NA,NA,NA,2.104325699,2.024427481,1.884732824,2.03307888,2.011641224,NA,NA,"3.09224787522773","UM"
"2682","TUN",2013,119,NA,NA,NA,NA,NA,2.109414757,2.040458015,1.901526718,2.059796438,2.027798985,NA,NA,"1.86366130001842","UM"
"2683","TUR",1990,120,NA,NA,NA,NA,NA,0,0,0,0,0,9589282490,23114399370,"7.388127232442","LM"
"2684","TUR",1991,120,NA,NA,NA,NA,NA,0,0,0,0,0,10537895850,24971725460,"-0.957923668745991","LM"
"2685","TUR",1992,120,NA,NA,NA,NA,NA,0,0,0,0,0,8802746893,21282190900,"3.33878965530094","LM"
"2686","TUR",1993,120,NA,NA,NA,NA,NA,0,0,0,0,0,7663993370,21830079050,"5.9497255303868","LM"
"2687","TUR",1994,120,NA,NA,NA,NA,NA,0,0,0,0,0,9950192635,22467895230,"-6.15965690271734","LM"
"2688","TUR",1995,120,NA,NA,NA,NA,NA,0,0,0,0,0,7437802481,19768261930,"6.19425471525736","LM"
"2689","TUR",1996,120,NA,NA,NA,NA,NA,0,0,0,0,0,8416734241,19622300850,"5.70142644627161","LM"
"2690","TUR",1997,120,NA,NA,NA,NA,NA,0,0,0,0,0,8045435258,24943267610,"5.89861850436404","UM"
"2691","TUR",1998,120,NA,NA,NA,NA,NA,0,0,0,0,0,10303508770,35078850630,"0.722562173757396","UM"
"2692","TUR",1999,120,NA,NA,NA,NA,NA,0,0,0,0,0,7950383628,19261064690,"-4.84016240601002","LM"
"2693","TUR",2000,120,NA,NA,NA,NA,NA,0,0,0,0,0,8509870034,15469753020,"5.17969737049546","UM"
"2694","TUR",2001,120,NA,NA,NA,NA,NA,0,0,0,0,0,10385482238,17716293090,"-7.08232982471941","LM"
"2695","TUR",2002,120,NA,NA,NA,NA,NA,0,0,0,0,0,11687274952,14910140020,"4.62650422198215","LM"
"2696","TUR",2003,120,NA,NA,NA,NA,NA,0,0,0,0,0,9609629096,13454889380,"3.77639235782866","LM"
"2697","TUR",2004,120,NA,NA,NA,NA,NA,0,0,0,0,0,13270522560,14520988510,"7.87122852702429","UM"
"2698","TUR",2005,120,NA,NA,NA,NA,NA,2.089147284,1.889922481,1.827131783,2.002583979,1.965956075,8669074554,16052814950,"6.98462065291045","UM"
"2699","TUR",2006,120,NA,NA,NA,NA,NA,2.144961242,1.921705426,1.857364341,2.045478036,2.006072354,8690563830,15084194260,"5.58019935371465","UM"
"2700","TUR",2007,120,NA,NA,NA,NA,NA,2.064599486,1.882945736,1.791472868,1.981912145,1.937596897,13173388440,11975457320,"3.44781197752862","UM"
"2701","TUR",2008,120,NA,NA,NA,NA,NA,2.058914729,1.915503876,1.793023256,1.974418605,1.936434109,11810651571,22704755240,"-0.527220987414267","UM"
"2702","TUR",2009,120,NA,NA,NA,NA,NA,2.096153847,1.954615385,1.838461538,2.016666666,1.976474358,16211210000,43637067000,"-6.05052176249427","UM"
"2703","TUR",2010,120,NA,NA,NA,NA,NA,2.088461539,1.973846154,1.841538462,2.002564102,1.976602565,14224954970,37396193670,"7.5732593213329","UM"
"2704","TUR",2011,120,NA,NA,NA,NA,NA,2.081424937,1.981679389,1.853435115,1.998727736,1.978816792,13739456142,18254825690,"7.45177744848553","UM"
"2705","TUR",2012,120,NA,NA,NA,NA,NA,2.104325699,2.024427481,1.884732824,2.03307888,2.011641224,NA,NA,"0.887194901491355","UM"
"2706","TUR",2013,120,NA,NA,NA,NA,NA,2.109414757,2.040458015,1.901526718,2.059796438,2.027798985,NA,NA,"2.92716332959426","UM"
"2707","TUV",1990,121,NA,NA,NA,NA,NA,0,0,0,0,0,9589282490,23114399370,"..",".."
"2708","TUV",1991,121,NA,NA,NA,NA,NA,0,0,0,0,0,10537895850,24971725460,"3.01423603407447",".."
"2709","TUV",1992,121,NA,NA,NA,NA,NA,0,0,0,0,0,8802746893,21282190900,"2.25815399118329",".."
"2710","TUV",1993,121,NA,NA,NA,NA,NA,0,0,0,0,0,7663993370,21830079050,"3.59855928116292",".."
"2711","TUV",1994,121,NA,NA,NA,NA,NA,0,0,0,0,0,9950192635,22467895230,"9.80336734559705",".."
"2712","TUV",1995,121,NA,NA,NA,NA,NA,0,0,0,0,0,7437802481,19768261930,"-5.4059575234777",".."
"2713","TUV",1996,121,NA,NA,NA,NA,NA,0,0,0,0,0,8416734241,19622300850,"-6.33694726927581",".."
"2714","TUV",1997,121,NA,NA,NA,NA,NA,0,0,0,0,0,8045435258,24943267610,"9.60097548599228",".."
"2715","TUV",1998,121,NA,NA,NA,NA,NA,0,0,0,0,0,10303508770,35078850630,"15.0557470897878",".."
"2716","TUV",1999,121,NA,NA,NA,NA,NA,0,0,0,0,0,7950383628,19261064690,"-1.98383066536833",".."
"2717","TUV",2000,121,NA,NA,NA,NA,NA,0,0,0,0,0,8509870034,15469753020,"-1.44372042213453",".."
"2718","TUV",2001,121,NA,NA,NA,NA,NA,0,0,0,0,0,10385482238,17716293090,"1.07609121471128",".."
"2719","TUV",2002,121,NA,NA,NA,NA,NA,0,0,0,0,0,11687274952,14910140020,"7.21825365741775",".."
"2720","TUV",2003,121,NA,NA,NA,NA,NA,0,0,0,0,0,9609629096,13454889380,"-3.93833192441596",".."
"2721","TUV",2004,121,NA,NA,NA,NA,NA,0,0,0,0,0,13270522560,14520988510,"-1.92488252982392",".."
"2722","TUV",2005,121,NA,NA,NA,NA,NA,2.089147284,1.889922481,1.827131783,2.002583979,1.965956075,8669074554,16052814950,"-4.25616620690069",".."
"2723","TUV",2006,121,NA,NA,NA,NA,NA,2.144961242,1.921705426,1.857364341,2.045478036,2.006072354,8690563830,15084194260,"1.74012208759751",".."
"2724","TUV",2007,121,NA,NA,NA,NA,NA,2.064599486,1.882945736,1.791472868,1.981912145,1.937596897,13173388440,11975457320,"6.00201734575138",".."
"2725","TUV",2008,121,NA,NA,NA,NA,NA,2.058914729,1.915503876,1.793023256,1.974418605,1.936434109,11810651571,22704755240,"7.71848789048575",".."
"2726","TUV",2009,121,NA,NA,NA,NA,NA,2.096153847,1.954615385,1.838461538,2.016666666,1.976474358,16211210000,43637067000,"-4.62772730842671","LM"
"2727","TUV",2010,121,NA,NA,NA,NA,NA,2.088461539,1.973846154,1.841538462,2.002564102,1.976602565,14224954970,37396193670,"-2.91749556935078","LM"
"2728","TUV",2011,121,NA,NA,NA,NA,NA,2.081424937,1.981679389,1.853435115,1.998727736,1.978816792,13739456142,18254825690,"8.26603151419141","UM"
"2729","TUV",2012,121,2.5,2.9,3,2.6666667,2.7666667,2.08524173,2.002290076,1.861832061,2.012722646,1.990521631,NA,NA,"0.0119032431748991","UM"
"2730","TUV",2013,121,2.5,2.9,3,2.6666667,2.7666667,2.090330788,2.018320611,1.878625954,2.039440204,2.006679392,NA,NA,"1.13407552428075","UM"
"2731","TZA",1990,122,NA,NA,NA,NA,NA,0,0,0,0,0,9589282490,23114399370,"3.70942453833587","L"
"2732","TZA",1991,122,NA,NA,NA,NA,NA,0,0,0,0,0,10537895850,24971725460,"-1.21667200811008","L"
"2733","TZA",1992,122,NA,NA,NA,NA,NA,0,0,0,0,0,8802746893,21282190900,"-2.72358259823716","L"
"2734","TZA",1993,122,NA,NA,NA,NA,NA,0,0,0,0,0,7663993370,21830079050,"-2.09471135354202","L"
"2735","TZA",1994,122,NA,NA,NA,NA,NA,0,0,0,0,0,9950192635,22467895230,"-1.60084161317806","L"
"2736","TZA",1995,122,NA,NA,NA,NA,NA,0,0,0,0,0,7437802481,19768261930,"0.552809979619596","L"
"2737","TZA",1996,122,NA,NA,NA,NA,NA,0,0,0,0,0,8416734241,19622300850,"1.72574005114954","L"
"2738","TZA",1997,122,NA,NA,NA,NA,NA,0,0,0,0,0,8045435258,24943267610,"0.90611838022096","L"
"2739","TZA",1998,122,NA,NA,NA,NA,NA,0,0,0,0,0,10303508770,35078850630,"1.18007363130488","L"
"2740","TZA",1999,122,NA,NA,NA,NA,NA,0,0,0,0,0,7950383628,19261064690,"2.28018167604969","L"
"2741","TZA",2000,122,NA,NA,NA,NA,NA,0,0,0,0,0,8509870034,15469753020,"2.29723955294938","L"
"2742","TZA",2001,122,NA,NA,NA,NA,NA,0,0,0,0,0,10385482238,17716293090,"3.24854064783582","L"
"2743","TZA",2002,122,NA,NA,NA,NA,NA,0,0,0,0,0,11687274952,14910140020,"4.31207899315584","L"
"2744","TZA",2003,122,NA,NA,NA,NA,NA,0,0,0,0,0,9609629096,13454889380,"3.9611890740467","L"
"2745","TZA",2004,122,NA,NA,NA,NA,NA,0,0,0,0,0,13270522560,14520988510,"4.79492242095748","L"
"2746","TZA",2005,122,4.5,3.8,3.8,3.6666667,3.9416667,2.054263564,1.860465116,1.797674419,1.974160206,1.935400519,8669074554,16052814950,"5.04910732576649","L"
"2747","TZA",2006,122,4.5,3.8,3.8,3.7,3.9416667,2.110077521,1.892248062,1.827906977,2.016795866,1.975516798,8690563830,15084194260,"1.5587774439708","L"
"2748","TZA",2007,122,4.3333333,3.8,3.7,3.6666667,3.875,2.031007755,1.853488372,1.762790698,1.953488372,1.907558137,13173388440,11975457320,"5.17549642334963","L"
"2749","TZA",2008,122,4.3,3.7,3.5,3.8,3.8,2.025581395,1.886821705,1.765891473,1.94496124,1.906976744,11810651571,22704755240,"2.31283768205974","L"
"2750","TZA",2009,122,4.3333333,3.7,3.5,3.8333333,3.8416667,2.062820514,1.926153846,1.811538462,1.987179487,1.946923075,16211210000,43637067000,"2.10542770690164","L"
"2751","TZA",2010,122,4.1666667,3.7,3.3,3.8333333,3.75,2.056410257,1.945384615,1.816153846,1.973076923,1.947756411,14224954970,37396193670,"3.04085772803644","L"
"2752","TZA",2011,122,4.1666667,3.5,3.3,3.8333333,3.7,2.049618321,1.954961832,1.828244275,1.96946565,1.950572517,13739456142,18254825690,"4.53372177862687","L"
"2753","TZA",2012,122,4.1666667,3.7,3.3,3.8333333,3.75,2.072519083,1.996183206,1.859541985,2.003816794,1.983015269,NA,NA,"1.85528328011959","L"
"2754","TZA",2013,122,4,3.8,3.4,3.8333333,3.7583333,2.078880406,2.011450382,1.875572519,2.030534352,1.999109418,NA,NA,"3.91964912429204","L"
"2755","UGA",1990,123,NA,NA,NA,NA,NA,0,0,0,0,0,9589282490,23114399370,"2.90888171683972","L"
"2756","UGA",1991,123,NA,NA,NA,NA,NA,0,0,0,0,0,10537895850,24971725460,"2.09467807490162","L"
"2757","UGA",1992,123,NA,NA,NA,NA,NA,0,0,0,0,0,8802746893,21282190900,"0.0877521524285498","L"
"2758","UGA",1993,123,NA,NA,NA,NA,NA,0,0,0,0,0,7663993370,21830079050,"4.90250981372469","L"
"2759","UGA",1994,123,NA,NA,NA,NA,NA,0,0,0,0,0,9950192635,22467895230,"3.1047103832426","L"
"2760","UGA",1995,123,NA,NA,NA,NA,NA,0,0,0,0,0,7437802481,19768261930,"8.12667180580917","L"
"2761","UGA",1996,123,NA,NA,NA,NA,NA,0,0,0,0,0,8416734241,19622300850,"5.81417017012188","L"
"2762","UGA",1997,123,NA,NA,NA,NA,NA,0,0,0,0,0,8045435258,24943267610,"2.00690200575811","L"
"2763","UGA",1998,123,NA,NA,NA,NA,NA,0,0,0,0,0,10303508770,35078850630,"1.81817299364768","L"
"2764","UGA",1999,123,NA,NA,NA,NA,NA,0,0,0,0,0,7950383628,19261064690,"4.81817556922732","L"
"2765","UGA",2000,123,NA,NA,NA,NA,NA,0,0,0,0,0,8509870034,15469753020,"-0.0328829000327175","L"
"2766","UGA",2001,123,NA,NA,NA,NA,NA,0,0,0,0,0,10385482238,17716293090,"1.85241284641523","L"
"2767","UGA",2002,123,NA,NA,NA,NA,NA,0,0,0,0,0,11687274952,14910140020,"5.21146945618985","L"
"2768","UGA",2003,123,NA,NA,NA,NA,NA,0,0,0,0,0,9609629096,13454889380,"2.9727182407244","L"
"2769","UGA",2004,123,NA,NA,NA,NA,NA,0,0,0,0,0,13270522560,14520988510,"3.27394633089555","L"
"2770","UGA",2005,123,4.5,3.9,3.3,3.8333333,3.8833333,2.054263564,1.859689922,1.801550388,1.972868217,1.935852716,8669074554,16052814950,"2.8149777740925","L"
"2771","UGA",2006,123,4.5,3.9,3.3,3.8333333,3.8833333,2.110077521,1.891472868,1.831782946,2.015762274,1.975968995,8690563830,15084194260,"7.1231885249414","L"
"2772","UGA",2007,123,4.5,3.9,3.3,3.8333333,3.8833333,2.029715765,1.852713178,1.765891473,1.952196383,1.907493538,13173388440,11975457320,"4.83012261132367","L"
"2773","UGA",2008,123,4.5,3.8,3.4,3.8,3.9,2.024031008,1.886046512,1.766666667,1.94496124,1.90620155,11810651571,22704755240,"5.12489304605855","L"
"2774","UGA",2009,123,4.5,3.8,3.3,3.8333333,3.8583333,2.061538462,1.925384615,1.813076923,1.987179487,1.946794871,16211210000,43637067000,"3.73021328323738","L"
"2775","UGA",2010,123,4.3333333,3.7,3.2,3.8333333,3.7666667,2.055128206,1.945384615,1.816923077,1.973076923,1.947628205,14224954970,37396193670,"1.73664696585867","L"
"2776","UGA",2011,123,4.1666667,3.7,3.2,4,3.7666667,2.049618321,1.953435115,1.829007634,1.968193385,1.950063611,13739456142,18254825690,"6.1169636866951","L"
"2777","UGA",2012,123,4.1666667,3.7,3,4,3.7166667,2.072519083,1.996183206,1.861832061,2.002544529,1.983269722,NA,NA,"1.04810231762704","L"
"2778","UGA",2013,123,4.1666667,3.7,3,4,3.7166667,2.077608141,2.01221374,1.878625954,2.029262087,1.999427483,NA,NA,"-0.0407563028475835","L"
"2779","UKR",2005,124,NA,NA,NA,NA,NA,2.089147284,1.889922481,1.827131783,2.002583979,1.965956075,8669074554,16052814950,"3.45534021736466","LM"
